Area,Type,Educational Level,Count,Disability,Gender
Himachal Pradesh,Urban,Graduate And Above,31,Speech,Females
Punjab,Rural,Illiterate,3880,Speech,Females
Punjab,Rural,Literate,2842,Speech,Females
Punjab,Rural,Literate But Below Primary,577,Speech,Females
Punjab,Rural,Primary But Below Middle,876,Speech,Females
Punjab,Rural,Middle But Below Matric/Secondary,448,Speech,Females
Punjab,Rural,Matric/Secondary But Below Graduate,678,Speech,Females
Punjab,Rural,Graduate And Above,84,Speech,Females
Punjab,Urban,Illiterate,1350,Speech,Females
Punjab,Urban,Literate,2180,Speech,Females
Punjab,Urban,Literate But Below Primary,257,Speech,Females
Punjab,Urban,Primary But Below Middle,413,Speech,Females
Punjab,Urban,Middle But Below Matric/Secondary,299,Speech,Females
Punjab,Urban,Matric/Secondary But Below Graduate,723,Speech,Females
Punjab,Urban,Graduate And Above,365,Speech,Females
Chandigarh,Rural,Illiterate,12,Speech,Females
Chandigarh,Rural,Literate,11,Speech,Females
Chandigarh,Rural,Literate But Below Primary,2,Speech,Females
Chandigarh,Rural,Primary But Below Middle,4,Speech,Females
Chandigarh,Rural,Middle But Below Matric/Secondary,0,Speech,Females
Chandigarh,Rural,Matric/Secondary But Below Graduate,1,Speech,Females
Chandigarh,Rural,Graduate And Above,4,Speech,Females
Chandigarh,Urban,Illiterate,121,Speech,Females
Chandigarh,Urban,Literate,255,Speech,Females
Chandigarh,Urban,Literate But Below Primary,33,Speech,Females
Chandigarh,Urban,Primary But Below Middle,46,Speech,Females
Chandigarh,Urban,Middle But Below Matric/Secondary,41,Speech,Females
Chandigarh,Urban,Matric/Secondary But Below Graduate,71,Speech,Females
Chandigarh,Urban,Graduate And Above,56,Speech,Females
Uttarakhand,Rural,Illiterate,2207,Speech,Females
Uttarakhand,Rural,Literate,1635,Speech,Females
Uttarakhand,Rural,Literate But Below Primary,362,Speech,Females
Uttarakhand,Rural,Primary But Below Middle,490,Speech,Females
Uttarakhand,Rural,Middle But Below Matric/Secondary,326,Speech,Females
Uttarakhand,Rural,Matric/Secondary But Below Graduate,282,Speech,Females
Uttarakhand,Rural,Graduate And Above,94,Speech,Females
Uttarakhand,Urban,Illiterate,576,Speech,Females
Uttarakhand,Urban,Literate,922,Speech,Females
Uttarakhand,Urban,Literate But Below Primary,112,Speech,Females
Uttarakhand,Urban,Primary But Below Middle,168,Speech,Females
Uttarakhand,Urban,Middle But Below Matric/Secondary,142,Speech,Females
Uttarakhand,Urban,Matric/Secondary But Below Graduate,235,Speech,Females
Uttarakhand,Urban,Graduate And Above,226,Speech,Females
Haryana,Rural,Illiterate,3209,Speech,Females
Haryana,Rural,Literate,2334,Speech,Females
Haryana,Rural,Literate But Below Primary,630,Speech,Females
Haryana,Rural,Primary But Below Middle,738,Speech,Females
Haryana,Rural,Middle But Below Matric/Secondary,399,Speech,Females
Haryana,Rural,Matric/Secondary But Below Graduate,409,Speech,Females
Haryana,Rural,Graduate And Above,73,Speech,Females
Haryana,Urban,Illiterate,1246,Speech,Females
Haryana,Urban,Literate,1677,Speech,Females
Haryana,Urban,Literate But Below Primary,253,Speech,Females
Haryana,Urban,Primary But Below Middle,351,Speech,Females
Haryana,Urban,Middle But Below Matric/Secondary,245,Speech,Females
Haryana,Urban,Matric/Secondary But Below Graduate,453,Speech,Females
Haryana,Urban,Graduate And Above,296,Speech,Females
Nct Of Delhi,Rural,Illiterate,59,Speech,Females
Nct Of Delhi,Rural,Literate,72,Speech,Females
Nct Of Delhi,Rural,Literate But Below Primary,10,Speech,Females
Nct Of Delhi,Rural,Primary But Below Middle,16,Speech,Females
Nct Of Delhi,Rural,Middle But Below Matric/Secondary,10,Speech,Females
Nct Of Delhi,Rural,Matric/Secondary But Below Graduate,23,Speech,Females
Nct Of Delhi,Rural,Graduate And Above,8,Speech,Females
Nct Of Delhi,Urban,Illiterate,2075,Speech,Females
Nct Of Delhi,Urban,Literate,3942,Speech,Females
Nct Of Delhi,Urban,Literate But Below Primary,561,Speech,Females
Nct Of Delhi,Urban,Primary But Below Middle,784,Speech,Females
Nct Of Delhi,Urban,Middle But Below Matric/Secondary,566,Speech,Females
Nct Of Delhi,Urban,Matric/Secondary But Below Graduate,1037,Speech,Females
Nct Of Delhi,Urban,Graduate And Above,795,Speech,Females
Rajasthan,Rural,Illiterate,11734,Speech,Females
Rajasthan,Rural,Literate,6446,Speech,Females
Rajasthan,Rural,Literate But Below Primary,2211,Speech,Females
Rajasthan,Rural,Primary But Below Middle,2162,Speech,Females
Rajasthan,Rural,Middle But Below Matric/Secondary,947,Speech,Females
Rajasthan,Rural,Matric/Secondary But Below Graduate,564,Speech,Females
Rajasthan,Rural,Graduate And Above,114,Speech,Females
Rajasthan,Urban,Illiterate,3636,Speech,Females
Rajasthan,Urban,Literate,5486,Speech,Females
Rajasthan,Urban,Literate But Below Primary,869,Speech,Females
Rajasthan,Urban,Primary But Below Middle,1222,Speech,Females
Rajasthan,Urban,Middle But Below Matric/Secondary,927,Speech,Females
Rajasthan,Urban,Matric/Secondary But Below Graduate,1211,Speech,Females
Rajasthan,Urban,Graduate And Above,893,Speech,Females
Uttar Pradesh,Rural,Illiterate,50794,Speech,Females
Uttar Pradesh,Rural,Literate,36693,Speech,Females
Uttar Pradesh,Rural,Literate But Below Primary,9007,Speech,Females
Uttar Pradesh,Rural,Primary But Below Middle,10774,Speech,Females
Uttar Pradesh,Rural,Middle But Below Matric/Secondary,6842,Speech,Females
Uttar Pradesh,Rural,Matric/Secondary But Below Graduate,6022,Speech,Females
Uttar Pradesh,Rural,Graduate And Above,1285,Speech,Females
Uttar Pradesh,Urban,Illiterate,11597,Speech,Females
Uttar Pradesh,Urban,Literate,16332,Speech,Females
Uttar Pradesh,Urban,Literate But Below Primary,2117,Speech,Females
Uttar Pradesh,Urban,Primary But Below Middle,3172,Speech,Females
Uttar Pradesh,Urban,Middle But Below Matric/Secondary,2504,Speech,Females
Uttar Pradesh,Urban,Matric/Secondary But Below Graduate,4180,Speech,Females
Uttar Pradesh,Urban,Graduate And Above,2895,Speech,Females
Bihar,Rural,Illiterate,40774,Speech,Females
Bihar,Rural,Literate,23187,Speech,Females
Bihar,Rural,Literate But Below Primary,7671,Speech,Females
Bihar,Rural,Primary But Below Middle,6267,Speech,Females
Bihar,Rural,Middle But Below Matric/Secondary,3081,Speech,Females
Bihar,Rural,Matric/Secondary But Below Graduate,3293,Speech,Females
Bihar,Rural,Graduate And Above,384,Speech,Females
Bihar,Urban,Illiterate,3655,Speech,Females
Bihar,Urban,Literate,5336,Speech,Females
Bihar,Urban,Literate But Below Primary,1062,Speech,Females
Bihar,Urban,Primary But Below Middle,936,Speech,Females
Bihar,Urban,Middle But Below Matric/Secondary,755,Speech,Females
Bihar,Urban,Matric/Secondary But Below Graduate,1469,Speech,Females
Bihar,Urban,Graduate And Above,609,Speech,Females
Sikkim,Rural,Illiterate,492,Speech,Females
Sikkim,Rural,Literate,148,Speech,Females
Sikkim,Rural,Literate But Below Primary,66,Speech,Females
Sikkim,Rural,Primary But Below Middle,41,Speech,Females
Sikkim,Rural,Middle But Below Matric/Secondary,11,Speech,Females
Sikkim,Rural,Matric/Secondary But Below Graduate,15,Speech,Females
Sikkim,Rural,Graduate And Above,2,Speech,Females
Sikkim,Urban,Illiterate,72,Speech,Females
Sikkim,Urban,Literate,47,Speech,Females
Sikkim,Urban,Literate But Below Primary,15,Speech,Females
Sikkim,Urban,Primary But Below Middle,10,Speech,Females
Sikkim,Urban,Middle But Below Matric/Secondary,10,Speech,Females
Sikkim,Urban,Matric/Secondary But Below Graduate,6,Speech,Females
Sikkim,Urban,Graduate And Above,3,Speech,Females
Arunachal Pradesh,Rural,Illiterate,465,Speech,Females
Arunachal Pradesh,Rural,Literate,97,Speech,Females
Arunachal Pradesh,Rural,Literate But Below Primary,35,Speech,Females
Arunachal Pradesh,Rural,Primary But Below Middle,24,Speech,Females
Arunachal Pradesh,Rural,Middle But Below Matric/Secondary,17,Speech,Females
Arunachal Pradesh,Rural,Matric/Secondary But Below Graduate,15,Speech,Females
Arunachal Pradesh,Rural,Graduate And Above,1,Speech,Females
Arunachal Pradesh,Urban,Illiterate,59,Speech,Females
Arunachal Pradesh,Urban,Literate,37,Speech,Females
Arunachal Pradesh,Urban,Literate But Below Primary,9,Speech,Females
Arunachal Pradesh,Urban,Primary But Below Middle,6,Speech,Females
Arunachal Pradesh,Urban,Middle But Below Matric/Secondary,10,Speech,Females
Arunachal Pradesh,Urban,Matric/Secondary But Below Graduate,8,Speech,Females
Arunachal Pradesh,Urban,Graduate And Above,2,Speech,Females
Nagaland,Rural,Illiterate,682,Speech,Females
Nagaland,Rural,Literate,174,Speech,Females
Nagaland,Rural,Literate But Below Primary,57,Speech,Females
Nagaland,Rural,Primary But Below Middle,46,Speech,Females
Nagaland,Rural,Middle But Below Matric/Secondary,28,Speech,Females
Nagaland,Rural,Matric/Secondary But Below Graduate,9,Speech,Females
Nagaland,Rural,Graduate And Above,1,Speech,Females
Nagaland,Urban,Illiterate,119,Speech,Females
Nagaland,Urban,Literate,58,Speech,Females
Nagaland,Urban,Literate But Below Primary,13,Speech,Females
Nagaland,Urban,Primary But Below Middle,13,Speech,Females
Nagaland,Urban,Middle But Below Matric/Secondary,10,Speech,Females
Nagaland,Urban,Matric/Secondary But Below Graduate,11,Speech,Females
Nagaland,Urban,Graduate And Above,1,Speech,Females
Manipur,Rural,Illiterate,488,Speech,Females
Manipur,Rural,Literate,307,Speech,Females
Manipur,Rural,Literate But Below Primary,57,Speech,Females
Manipur,Rural,Primary But Below Middle,57,Speech,Females
Manipur,Rural,Middle But Below Matric/Secondary,71,Speech,Females
Manipur,Rural,Matric/Secondary But Below Graduate,76,Speech,Females
Manipur,Rural,Graduate And Above,14,Speech,Females
Manipur,Urban,Illiterate,193,Speech,Females
Manipur,Urban,Literate,185,Speech,Females
Manipur,Urban,Literate But Below Primary,18,Speech,Females
Manipur,Urban,Primary But Below Middle,24,Speech,Females
Manipur,Urban,Middle But Below Matric/Secondary,52,Speech,Females
Manipur,Urban,Matric/Secondary But Below Graduate,45,Speech,Females
Manipur,Urban,Graduate And Above,37,Speech,Females
Mizoram,Rural,Illiterate,247,Speech,Females
Mizoram,Rural,Literate,89,Speech,Females
Mizoram,Rural,Literate But Below Primary,48,Speech,Females
Mizoram,Rural,Primary But Below Middle,20,Speech,Females
Mizoram,Rural,Middle But Below Matric/Secondary,7,Speech,Females
Mizoram,Rural,Matric/Secondary But Below Graduate,4,Speech,Females
Mizoram,Rural,Graduate And Above,1,Speech,Females
Mizoram,Urban,Illiterate,127,Speech,Females
Mizoram,Urban,Literate,99,Speech,Females
Mizoram,Urban,Literate But Below Primary,47,Speech,Females
Mizoram,Urban,Primary But Below Middle,18,Speech,Females
Mizoram,Urban,Middle But Below Matric/Secondary,12,Speech,Females
Mizoram,Urban,Matric/Secondary But Below Graduate,9,Speech,Females
Mizoram,Urban,Graduate And Above,4,Speech,Females
Tripura,Rural,Illiterate,746,Speech,Females
Tripura,Rural,Literate,591,Speech,Females
Tripura,Rural,Literate But Below Primary,245,Speech,Females
Tripura,Rural,Primary But Below Middle,126,Speech,Females
Tripura,Rural,Middle But Below Matric/Secondary,94,Speech,Females
Tripura,Rural,Matric/Secondary But Below Graduate,47,Speech,Females
Tripura,Rural,Graduate And Above,6,Speech,Females
Tripura,Urban,Illiterate,214,Speech,Females
Tripura,Urban,Literate,478,Speech,Females
Tripura,Urban,Literate But Below Primary,112,Speech,Females
Tripura,Urban,Primary But Below Middle,87,Speech,Females
Tripura,Urban,Middle But Below Matric/Secondary,110,Speech,Females
Tripura,Urban,Matric/Secondary But Below Graduate,87,Speech,Females
Tripura,Urban,Graduate And Above,41,Speech,Females
Meghalaya,Rural,Illiterate,813,Speech,Females
Meghalaya,Rural,Literate,288,Speech,Females
Meghalaya,Rural,Literate But Below Primary,128,Speech,Females
Meghalaya,Rural,Primary But Below Middle,68,Speech,Females
Meghalaya,Rural,Middle But Below Matric/Secondary,28,Speech,Females
Meghalaya,Rural,Matric/Secondary But Below Graduate,25,Speech,Females
Meghalaya,Rural,Graduate And Above,1,Speech,Females
Meghalaya,Urban,Illiterate,95,Speech,Females
Meghalaya,Urban,Literate,99,Speech,Females
Meghalaya,Urban,Literate But Below Primary,27,Speech,Females
Meghalaya,Urban,Primary But Below Middle,14,Speech,Females
Meghalaya,Urban,Middle But Below Matric/Secondary,14,Speech,Females
Meghalaya,Urban,Matric/Secondary But Below Graduate,20,Speech,Females
Meghalaya,Urban,Graduate And Above,8,Speech,Females
Assam,Rural,Illiterate,10926,Speech,Females
Assam,Rural,Literate,4628,Speech,Females
Assam,Rural,Literate But Below Primary,1622,Speech,Females
Assam,Rural,Primary But Below Middle,1084,Speech,Females
Assam,Rural,Middle But Below Matric/Secondary,883,Speech,Females
Assam,Rural,Matric/Secondary But Below Graduate,580,Speech,Females
Assam,Rural,Graduate And Above,73,Speech,Females
Assam,Urban,Illiterate,1025,Speech,Females
Assam,Urban,Literate,1286,Speech,Females
Assam,Urban,Literate But Below Primary,244,Speech,Females
Assam,Urban,Primary But Below Middle,226,Speech,Females
Assam,Urban,Middle But Below Matric/Secondary,268,Speech,Females
Assam,Urban,Matric/Secondary But Below Graduate,333,Speech,Females
Assam,Urban,Graduate And Above,121,Speech,Females
West Bengal,Rural,Illiterate,24592,Speech,Females
West Bengal,Rural,Literate,17287,Speech,Females
West Bengal,Rural,Literate But Below Primary,6941,Speech,Females
West Bengal,Rural,Primary But Below Middle,4502,Speech,Females
West Bengal,Rural,Middle But Below Matric/Secondary,2946,Speech,Females
West Bengal,Rural,Matric/Secondary But Below Graduate,1664,Speech,Females
West Bengal,Rural,Graduate And Above,249,Speech,Females
West Bengal,Urban,Illiterate,8186,Speech,Females
West Bengal,Urban,Literate,16016,Speech,Females
West Bengal,Urban,Literate But Below Primary,3126,Speech,Females
West Bengal,Urban,Primary But Below Middle,3084,Speech,Females
West Bengal,Urban,Middle But Below Matric/Secondary,2913,Speech,Females
West Bengal,Urban,Matric/Secondary But Below Graduate,3701,Speech,Females
West Bengal,Urban,Graduate And Above,2101,Speech,Females
Jharkhand,Rural,Illiterate,10253,Speech,Females
Jharkhand,Rural,Literate,4986,Speech,Females
Jharkhand,Rural,Literate But Below Primary,1882,Speech,Females
Jharkhand,Rural,Primary But Below Middle,1608,Speech,Females
Jharkhand,Rural,Middle But Below Matric/Secondary,668,Speech,Females
Jharkhand,Rural,Matric/Secondary But Below Graduate,471,Speech,Females
Jharkhand,Rural,Graduate And Above,52,Speech,Females
Jharkhand,Urban,Illiterate,2109,Speech,Females
Jharkhand,Urban,Literate,3167,Speech,Females
Jharkhand,Urban,Literate But Below Primary,574,Speech,Females
Jharkhand,Urban,Primary But Below Middle,687,Speech,Females
Jharkhand,Urban,Middle But Below Matric/Secondary,486,Speech,Females
Jharkhand,Urban,Matric/Secondary But Below Graduate,833,Speech,Females
Jharkhand,Urban,Graduate And Above,416,Speech,Females
Odisha,Rural,Illiterate,13633,Speech,Females
Odisha,Rural,Literate,11025,Speech,Females
Odisha,Rural,Literate But Below Primary,3180,Speech,Females
Odisha,Rural,Primary But Below Middle,3822,Speech,Females
Odisha,Rural,Middle But Below Matric/Secondary,1834,Speech,Females
Odisha,Rural,Matric/Secondary But Below Graduate,1331,Speech,Females
Odisha,Rural,Graduate And Above,272,Speech,Females
Odisha,Urban,Illiterate,1731,Speech,Females
Odisha,Urban,Literate,3622,Speech,Females
Odisha,Urban,Literate But Below Primary,533,Speech,Females
Odisha,Urban,Primary But Below Middle,872,Speech,Females
Odisha,Urban,Middle But Below Matric/Secondary,539,Speech,Females
Odisha,Urban,Matric/Secondary But Below Graduate,959,Speech,Females
Odisha,Urban,Graduate And Above,533,Speech,Females
Chhattisgarh,Rural,Illiterate,6108,Speech,Females
Chhattisgarh,Rural,Literate,3572,Speech,Females
Chhattisgarh,Rural,Literate But Below Primary,1434,Speech,Females
Chhattisgarh,Rural,Primary But Below Middle,1156,Speech,Females
Chhattisgarh,Rural,Middle But Below Matric/Secondary,577,Speech,Females
Chhattisgarh,Rural,Matric/Secondary But Below Graduate,219,Speech,Females
Chhattisgarh,Rural,Graduate And Above,46,Speech,Females
Chhattisgarh,Urban,Illiterate,1276,Speech,Females
Chhattisgarh,Urban,Literate,1797,Speech,Females
Chhattisgarh,Urban,Literate But Below Primary,395,Speech,Females
Chhattisgarh,Urban,Primary But Below Middle,438,Speech,Females
Chhattisgarh,Urban,Middle But Below Matric/Secondary,270,Speech,Females
Chhattisgarh,Urban,Matric/Secondary But Below Graduate,380,Speech,Females
Chhattisgarh,Urban,Graduate And Above,245,Speech,Females
Madhya Pradesh,Rural,Illiterate,10895,Speech,Females
Madhya Pradesh,Rural,Literate,8242,Speech,Females
Madhya Pradesh,Rural,Literate But Below Primary,3027,Speech,Females
Madhya Pradesh,Rural,Primary But Below Middle,2643,Speech,Females
Madhya Pradesh,Rural,Middle But Below Matric/Secondary,1371,Speech,Females
Madhya Pradesh,Rural,Matric/Secondary But Below Graduate,628,Speech,Females
Madhya Pradesh,Rural,Graduate And Above,115,Speech,Females
Madhya Pradesh,Urban,Illiterate,3577,Speech,Females
Madhya Pradesh,Urban,Literate,6293,Speech,Females
Madhya Pradesh,Urban,Literate But Below Primary,1092,Speech,Females
Madhya Pradesh,Urban,Primary But Below Middle,1415,Speech,Females
Madhya Pradesh,Urban,Middle But Below Matric/Secondary,1048,Speech,Females
Madhya Pradesh,Urban,Matric/Secondary But Below Graduate,1461,Speech,Females
Madhya Pradesh,Urban,Graduate And Above,942,Speech,Females
Gujarat,Rural,Illiterate,6018,Speech,Females
Gujarat,Rural,Literate,5776,Speech,Females
Gujarat,Rural,Literate But Below Primary,2038,Speech,Females
Gujarat,Rural,Primary But Below Middle,1929,Speech,Females
Gujarat,Rural,Middle But Below Matric/Secondary,694,Speech,Females
Gujarat,Rural,Matric/Secondary But Below Graduate,656,Speech,Females
Gujarat,Rural,Graduate And Above,69,Speech,Females
Gujarat,Urban,Illiterate,3700,Speech,Females
Gujarat,Urban,Literate,9561,Speech,Females
Gujarat,Urban,Literate But Below Primary,1609,Speech,Females
Gujarat,Urban,Primary But Below Middle,2359,Speech,Females
Gujarat,Urban,Middle But Below Matric/Secondary,1273,Speech,Females
Gujarat,Urban,Matric/Secondary But Below Graduate,2513,Speech,Females
Gujarat,Urban,Graduate And Above,1225,Speech,Females
Daman & Diu,Rural,Illiterate,18,Speech,Females
Daman & Diu,Rural,Literate,5,Speech,Females
Daman & Diu,Rural,Literate But Below Primary,1,Speech,Females
Daman & Diu,Rural,Primary But Below Middle,1,Speech,Females
Daman & Diu,Rural,Middle But Below Matric/Secondary,0,Speech,Females
